transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,product_category,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating
TRX4054877,2023-06-01,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,Matthew Waters,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.11,15,70132.0,10519.8,4.4
TRX3259544,2022-07-31,44502,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.1,Katelyn Fowler,KF664,"Psycholeptics drugs, Anxiolytic drugs",M01AE,906600,0.06,30,852204.0,255661.19999999998,4.1
TRX6000827,2021-02-18,56537,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.1,Jasmine Morris,KF312,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N02BE/B,774700,0.12,30,681736.0,204520.8,4.9
TRX6170273,2022-04-02,46789,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.1,Mark Cole,KF482,Antihistamines for systemic use,M01AE,839100,0.03,30,813927.0,244178.09999999998,3.2
TRX8043909,2020-04-12,22874,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.9,Paula Ellis,KF245,Antihistamines for systemic use,M01AB,740100,0.06,30,695694.0,208708.19999999998,4.6
TRX5051649,2023-01-19,94753,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Kathleen Jones,KF180,"Other analgesics and antipyretics, Pyrazolones and Anilides",M01AE,739900,0.14,30,636314.0,190894.19999999998,4.6
TRX3955230,2021-10-26,12057,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.6,Christian Davis,KF891,Antihistamines for systemic use,N02BA,614200,0.14,30,528212.0,158463.6,3.0
TRX4516654,2020-07-02,20242,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4.6,Dawn Jefferson,KF236,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,417300,0.04,25,400608.0,100152.0,4.5
TRX8956612,2023-10-02,56216,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.8,Dr. Michael Arellano,KF180,"Other analgesics and antipyretics, Pyrazolones and Anilides",M01AE,739900,0.05,30,702905.0,210871.5,4.8
TRX6462811,2023-09-07,93387,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.2,Rhonda Woods,KF740,Drugs for obstructive airway diseases,N05C,224800,0.04,20,215808.0,43161.600000000006,4.4
TRX7600160,2020-06-19,13262,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.7,Emily Moore,KF223,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N05C,401700,0.13,25,349479.0,87369.75,4.7
TRX9707696,2021-03-15,70739,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Michael Cameron,KF489,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BA,413100,0.1,25,371790.0,92947.5,4.0
TRX1422801,2020-07-16,69697,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.3,Maurice Jackson,KF250,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",M01AE,688600,0.06,30,647284.0,194185.19999999998,4.4
TRX5020174,2020-07-31,52148,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,3.9,Ronald Woods,KF555,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BA,765700,0.06,30,719758.0,215927.4,3.3
TRX7827421,2023-03-25,26392,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4.9,Joshua Hardy,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",R03,6400,0.11,10,5696.0,569.6,4.8
TRX4725822,2022-02-14,86503,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.6,Adam Roberts,KF466,"Psycholeptics drugs, Anxiolytic drugs",M01AE,119300,0.05,20,113335.0,22667.0,3.5
TRX6701607,2022-07-25,91061,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.8,Ronald Henry,KF740,Drugs for obstructive airway diseases,N05C,224800,0.03,20,218056.0,43611.200000000004,5.0
TRX8489597,2023-04-07,99669,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.2,Juan Gregory,KF395,Drugs for obstructive airway diseases,N02BA,755400,0.07,30,702522.0,210756.6,3.7
TRX1380257,2023-12-27,52619,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7,Alexis Miller,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.14,15,67768.0,10165.199999999999,3.7
TRX1223820,2020-03-20,68446,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,4.0,Courtney Michael,KF303,Drugs for obstructive airway diseases,N05C,498100,0.12,25,438328.0,109582.0,4.8
TRX5313687,2022-12-31,15418,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.9,Adam Bowman,KF279,Antihistamines for systemic use,N05C,411000,0.11,25,365790.0,91447.5,4.4
TRX3723201,2021-06-19,49494,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.6,Trevor Scott,KF222,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,64000,0.02,15,62720.0,9408.0,3.6
TRX1816396,2022-07-07,71869,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,George Huang,KF240,"Psycholeptics drugs, Anxiolytic drugs",M01AE,491300,0.13,25,427431.0,106857.75,4.4
TRX8136447,2020-11-06,67338,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7,Clifford Thompson,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.15,15,66980.0,10047.0,3.5
TRX8424214,2022-08-08,45266,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.0,Amanda Lee DDS,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.1,10,1890.0,189.0,3.7
TRX3016734,2020-06-13,49050,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.4,Bryan Barton,KF878,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BE/B,533500,0.07,30,496154.99999999994,148846.49999999997,3.2
TRX7282175,2020-07-25,13345,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.8,Amy Horn,KF313,"Psycholeptics drugs, Anxiolytic drugs",R06,503300,0.14,30,432838.0,129851.4,4.0
TRX2206890,2023-04-08,14588,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.1,Claudia Kelley,KF629,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,273900,0.04,20,262944.0,52588.8,3.8
TRX4731058,2020-04-23,58202,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9,James Thompson,KF152,Drugs for obstructive airway diseases,N05B,636200,0.01,30,629838.0,188951.4,4.2
TRX2879940,2020-02-11,41375,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.3,Stephanie Long,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.08,25,452456.0,113114.0,4.5
TRX6588799,2021-07-30,12396,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9,Kathy Diaz,KF483,"Psycholeptics drugs, Anxiolytic drugs",M01AE,943000,0.07,30,876989.99999999988,263096.99999999994,3.3
TRX5052718,2022-04-16,53959,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Lisa Roberts,KF222,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,64000,0.07,15,59519.999999999993,8927.9999999999982,4.1
TRX6934043,2021-07-09,40028,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,4.0,Samantha Serrano,KF206,Antihistamines for systemic use,N02BA,202700,0.11,20,180403.0,36080.6,4.1
TRX8903072,2022-06-18,53876,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.2,Derek Crawford,KF484,Drugs for obstructive airway diseases,N02BE/B,592200,0.07,30,550746.0,165223.8,4.5
TRX2242060,2022-05-04,86474,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.3,Jared Keller,KF149,Antihistamines for systemic use,M01AE,385300,0.08,25,354476.0,88619.0,4.0
TRX6524883,2022-06-12,13775,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,5.0,Caroline Peterson,KF566,"Other analgesics and antipyretics, Salicylic acid and derivatives",N02BE/B,296900,0.13,20,258303.0,51660.600000000006,4.5
TRX3813718,2022-02-05,46809,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.6,Caleb Harper,KF981,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,314600,0.0,25,314600.0,78650.0,3.9
TRX7725467,2021-09-21,68902,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.3,Catherine Perez,KF790,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,938600,0.1,30,844740.0,253422.0,4.8
TRX5657936,2020-11-01,17977,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.5,Jennifer Williams,KF562,Drugs for obstructive airway diseases,N05C,703700,0.06,30,661478.0,198443.4,3.8
TRX2006238,2021-11-25,40003,Kimia Farma - Klinik & Apotek,Ambon,Maluku,4.8,Tina Spencer,KF141,Drugs for obstructive airway diseases,R03,221100,0.01,20,218889.0,43777.8,4.4
TRX6799320,2022-07-26,85684,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.4,Rachel Cole,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,703900,0.12,30,619432.0,185829.6,4.6
TRX6456689,2022-06-26,27128,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.6,Mr. Gene Parker,KF998,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AB,71300,0.07,15,66309.0,9946.35,4.0
